Aura;title;skill_1;;Level;Based On;Targets;Hits;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Aothar;Brand ;Level 1;-;ATK;1;1;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;Brand ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;Brand ;Level 3;Damage +10%;ATK;1;1;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;Brand ;Level 4;Damage +10%;ATK;1;1;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;Brand ;Level 5;Cooldown -1;ATK;1;1;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;Brand ;Level 6;Cooldown -1;ATK;1;1;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally Def in Dungeons by 21%;Apothecary;Scatterbolt ;Level 1;-;ATK;Random;3;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Scatterbolt ;Level 2;Damage +5%;ATK;Random;3;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Scatterbolt ;Level 3;Damage +5%;ATK;Random;3;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Scatterbolt ;Level 4;Damage +5%;ATK;Random;3;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Scatterbolt ;Level 5;Damage +10%;ATK;Random;3;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Soothing Chant ;Level 1;-;-;1;1;Ally;-;35;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Soothing Chant ;Level 2;Heal +5%;-;1;1;Ally;-;40;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Soothing Chant ;Level 3;Heal +5%;-;1;1;Ally;-;45;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Soothing Chant ;Level 4;Heal +5%;-;1;1;Ally;-;50;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Soothing Chant ;Level 5;Cooldown -1;-;1;1;Ally;-;35;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Boon of Speed ;Level 1;-;-;ALL;1;Ally;-;30;Inc SPD;All Ally;2;-;-;15;Inc Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;Boon of Speed ;Level 2;Cooldown -1;-;ALL;1;Ally;-;30;Inc SPD;All Ally;2;-;-;15;Inc Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Spread Misery ;Level 1;-;ATK;1;1;Enemy;50;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Spread Misery ;Level 2;Heal +5%;ATK;1;1;Enemy;50;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Spread Misery ;Level 3;Heal +5%;ATK;1;1;Enemy;50;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Spread Misery ;Level 4;Chance +10%;ATK;1;1;Enemy;60;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Spread Misery ;Level 5;Chance +15%;ATK;1;1;Enemy;75;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Lethargy ;Level 1;-;ATK;1;1;Enemy;60;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Lethargy ;Level 2;Damage +10%;ATK;1;1;Enemy;60;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Lethargy ;Level 3;Chance +10%;ATK;1;1;Enemy;70;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Lethargy ;Level 4;Chance +10%;ATK;1;1;Enemy;80;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Lethargy ;Level 5;Chance +10%;ATK;1;1;Enemy;90;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Lethargy ;Level 6;Chance +10%;ATK;1;1;Enemy;100;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Soulbreak ;Level 1;-;ATK;1;1;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Soulbreak ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Soulbreak ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;Soulbreak ;Level 4;Cooldown -1;ATK;1;1;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in the Arena by 25%.;Arcanist;Paralyzing Touch ;Level 1;-;ATK;1;1;Enemy;20;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Paralyzing Touch ;Level 2;Chance +5%;ATK;1;1;Enemy;25;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Paralyzing Touch ;Level 3;Damage +5%;ATK;1;1;Enemy;25;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Paralyzing Touch ;Level 4;Chance +5%;ATK;1;1;Enemy;30;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Paralyzing Touch ;Level 5;Damage +10%;ATK;1;1;Enemy;30;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Paralyzing Touch ;Level 6;Chance +10%;ATK;1;1;Enemy;40;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Paralyzing Touch ;Level 7;Damage +10%;ATK;1;1;Enemy;40;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Unnatural Recovery ;Level 1;-;-;ALL;1;Ally;-;15;Cont Heal;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Unnatural Recovery ;Level 2;Cooldown -1;-;ALL;1;Ally;-;15;Cont Heal;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Vigor ;Level 1;-;-;ALL;1;Ally;-;25;Inc ATK;All Ally;3;-;-;15;Inc Crit Rate;All Ally;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;Vigor ;Level 2;Cooldown -1;-;ALL;1;Ally;-;25;Inc ATK;All Ally;3;-;-;15;Inc Crit Rate;All Ally;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ACC in the Arena by 90.;Astralith;Assault Leader ;Level 1;-;ATK;1;1;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Assault Leader ;Level 2;Damage +5%;ATK;1;1;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Assault Leader ;Level 3;Damage +5%;ATK;1;1;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Assault Leader ;Level 4;Damage +5%;ATK;1;1;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Assault Leader ;Level 5;Damage +10%;ATK;1;1;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Heart Rot ;Level 1;-;ATK;1;1;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Heart Rot ;Level 2;Damage +5%;ATK;1;1;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Heart Rot ;Level 3;Damage +10%;ATK;1;1;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Heart Rot ;Level 4;Damage +10%;ATK;1;1;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Heart Rot ;Level 5;Cooldown -1;ATK;1;1;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Judgement ;Level 1;-;-;1;1;Enemy;-;-;Swap HP;Target (Not Boss);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Judgement ;Level 2;Cooldown -1;-;1;1;Enemy;-;-;Swap HP;Target (Not Boss);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;Judgement ;Level 3;Cooldown -1;-;1;1;Enemy;-;-;Swap HP;Target (Not Boss);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in all Battles by 15%.;Athel;Strike Down ;Level 1;-;ATK;1;3;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Strike Down ;Level 2;Damage +5%;ATK;1;3;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Strike Down ;Level 3;Chance +5%;ATK;1;3;Enemy;80;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Strike Down ;Level 4;Damage +5%;ATK;1;3;Enemy;80;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Strike Down ;Level 5;Chance +10%;ATK;1;3;Enemy;90;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Strike Down ;Level 6;Damage +5%;ATK;1;3;Enemy;90;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Strike Down ;Level 7;Damage +5%;ATK;1;3;Enemy;90;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Strike Down ;Level 8;Chance +10%;ATK;1;3;Enemy;100;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Divine Blades ;Level 1;-;ATK;ALL;1;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Divine Blades ;Level 2;Damage +5%;ATK;ALL;1;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Divine Blades ;Level 3;Damage +5%;ATK;ALL;1;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Divine Blades ;Level 4;Damage +5%;ATK;ALL;1;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Divine Blades ;Level 5;Damage +10%;ATK;ALL;1;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Higher Blessing ;Level 1;-;-;1;1;Self;-;25;Inc ATK;Self;2;-;-;30;Inc DEF;Self;2;-;-;-;Extra Turn;Self;-;<50% HP;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;Higher Blessing ;Level 2;Cooldown -1;-;1;1;Self;-;25;Inc ATK;Self;2;-;-;30;Inc DEF;Self;2;-;-;-;Extra Turn;Self;-;<50% HP;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Roaring Leap ;Level 1;-;DEF;1;1;Enemy;25;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Roaring Leap ;Level 2;Damage +5%;DEF;1;1;Enemy;25;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Roaring Leap ;Level 3;Damage +5%;DEF;1;1;Enemy;25;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Roaring Leap ;Level 4;Chance +5%;DEF;1;1;Enemy;30;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Roaring Leap ;Level 5;Chance +5%;DEF;1;1;Enemy;35;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Raging Bull ;Level 1;-;DEF;Random;2;Enemy;50;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Raging Bull ;Level 2;Damage +5%;DEF;Random;2;Enemy;50;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Raging Bull ;Level 3;Damage +10%;DEF;Random;2;Enemy;50;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Raging Bull ;Level 4;Chance +10%;DEF;Random;2;Enemy;60;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Raging Bull ;Level 5;Chance +15%;DEF;Random;2;Enemy;75;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Raging Bull ;Level 6;Cooldown -1;DEF;Random;2;Enemy;75;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Adrenaline Rush [P] ;Level 1;-;-;1;1;Self;-;15;Heal;Self;-;Hit with Crit;-;-;Counter;Self;-;Hit Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Adrenaline Rush [P] ;Level 2;Cooldown -1;-;1;1;Self;-;15;Heal;Self;-;Hit with Crit;-;-;Counter;Self;-;Hit Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;Vigilant Partner [P] ;Level 1;-;-;1;1;Self;-;-;Immune STUN;Self;-;Kallia on team;-;-;Immune Freeze;Self;-;Kallia on Team;-;-;Immune Sleep;Self;-;Kallia on team;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Hunt ;Level 1;-;ATK;1;1;Enemy;30;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Hunt ;Level 2;Damage +5%;ATK;1;1;Enemy;30;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Hunt ;Level 3;Chance +10%;ATK;1;1;Enemy;40;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Hunt ;Level 4;Damage +10%;ATK;1;1;Enemy;40;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Hunt ;Level 5;Chance +10%;ATK;1;1;Enemy;50;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Hunt ;Level 6;Damage +10%;ATK;1;1;Enemy;50;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Lethal Vortex ;Level 1;-;ATK;Random;2;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Lethal Vortex ;Level 2;Damage +5%;ATK;Random;2;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Lethal Vortex ;Level 3;Damage +5%;ATK;Random;2;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Lethal Vortex ;Level 4;Damage +5%;ATK;Random;2;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Lethal Vortex ;Level 5;Damage +5%;ATK;Random;2;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Lethal Vortex ;Level 6;Cooldown -1;ATK;Random;2;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Fatal Blow ;Level 1;-;ATK;1;1;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Fatal Blow ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Fatal Blow ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Fatal Blow ;Level 4;Damage +5%;ATK;1;1;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;Fatal Blow ;Level 5;Damage +5%;ATK;1;1;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in all Battles by 25%.;Azure;Lunge ;Level 1;-;ATK;1;2;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Lunge ;Level 2;Damage +5%;ATK;1;2;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Lunge ;Level 3;Damage +5%;ATK;1;2;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Lunge ;Level 4;Damage +5%;ATK;1;2;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Lunge ;Level 5;Damage +10%;ATK;1;2;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Lunge ;Level 6;Damage +10%;ATK;1;2;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Aegis ;Level 1;-;-;ALL;1;Ally;-;50;Ally Prot;All Ally;2;-;-;40;Shield;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Aegis ;Level 2;Cooldown -1;-;ALL;1;Ally;-;50;Ally Prot;All Ally;2;-;-;40;Shield;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Aegis ;Level 3;Cooldown -1;-;ALL;1;Ally;-;50;Ally Prot;All Ally;2;-;-;40;Shield;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Coup de Grace ;Level 1;-;atk/hp;1;1;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Coup de Grace ;Level 2;Damage +5%;atk/hp;1;1;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Coup de Grace ;Level 3;Damage +5%;atk/hp;1;1;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Coup de Grace ;Level 4;Cooldown -1;atk/hp;1;1;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Coup de Grace ;Level 5;Damage +10%;atk/hp;1;1;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Coup de Grace ;Level 6;Damage +10%;atk/hp;1;1;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;Coup de Grace ;Level 7;Cooldown -1;atk/hp;1;1;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally C. RATE in all Battles by 25%.;Bad-el-Kazar;Dark Sphere ;Level 1;-;ATK;ALL;1;Enemy;-;20;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bad-el-Kazar;Dark Sphere ;Level 2;Damage +5%;ATK;ALL;1;Enemy;-;20;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bad-el-Kazar;Dark Sphere ;Level 3;Damage +5%;ATK;ALL;1;Enemy;-;20;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bad-el-Kazar;Dark Sphere ;Level 4;Heal +10%;ATK;ALL;1;Enemy;-;30;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bad-el-Kazar;Dark Sphere ;Level 5;Damage +10%;ATK;ALL;1;Enemy;-;30;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bad-el-Kazar;Dark Sphere ;Level 6;Heal +10%;ATK;ALL;1;Enemy;-;40;Heal per DMG;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bad-el-Kazar;Malice ;Level 1;-;-;ALL;1;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;15;Cont Heal;All Ally;2;-;-;5;Poison;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-
;Bad-el-Kazar;Malice ;Level 2;Cooldown -1;-;ALL;1;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;15;Cont Heal;All Ally;2;-;-;5;Poison;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-
