Aura;title;Skill #;skill_1;;Level;Based On;Targets;Hits;Cooldown;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Aothar;A2;Holy Flame ;Level 1;-;ATK;Random;4;4;Enemy;-;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A2;Holy Flame ;Level 2;Damage +5%;ATK;Random;4;4;Enemy;-;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A2;Holy Flame ;Level 3;Damage +5%;ATK;Random;4;4;Enemy;-;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A2;Holy Flame ;Level 4;Damage +10%;ATK;Random;4;4;Enemy;-;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A2;Holy Flame ;Level 5;Damage +10%;ATK;Random;4;4;Enemy;-;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A2;Holy Flame ;Level 6;Cooldown -1;ATK;Random;4;3;Enemy;-;5;Poison;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A3;Brand ;Level 1;-;ATK;1;1;5;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A3;Brand ;Level 2;Damage +5%;ATK;1;1;5;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A3;Brand ;Level 3;Damage +10%;ATK;1;1;5;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A3;Brand ;Level 4;Damage +10%;ATK;1;1;5;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A3;Brand ;Level 5;Cooldown -1;ATK;1;1;4;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Aothar;A3;Brand ;Level 6;Cooldown -1;ATK;1;1;3;Enemy;-;-;Block Cooldown Skills;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally Def in Dungeons by 21%;Apothecary;A1;Scatterbolt ;Level 1;-;ATK;Random;3;-;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A1;Scatterbolt ;Level 2;Damage +5%;ATK;Random;3;-;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A1;Scatterbolt ;Level 3;Damage +5%;ATK;Random;3;-;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A1;Scatterbolt ;Level 4;Damage +5%;ATK;Random;3;-;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A1;Scatterbolt ;Level 5;Damage +10%;ATK;Random;3;-;Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A2;Soothing Chant ;Level 1;-;-;1;1;-;Ally;-;35;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A2;Soothing Chant ;Level 2;Heal +5%;-;1;1;-;Ally;-;40;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A2;Soothing Chant ;Level 3;Heal +5%;-;1;1;-;Ally;-;45;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A2;Soothing Chant ;Level 4;Heal +5%;-;1;1;-;Ally;-;50;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A2;Soothing Chant ;Level 5;Cooldown -1;-;1;1;-;Ally;-;35;Heal;Target Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A3;Boon of Speed ;Level 1;-;-;ALL;1;-;Ally;-;30;Inc SPD;All Ally;2;-;-;15;Inc Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Apothecary;A3;Boon of Speed ;Level 2;Cooldown -1;-;ALL;1;-;Ally;-;30;Inc SPD;All Ally;2;-;-;15;Inc Meter;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A1;Spread Misery ;Level 1;-;ATK;1;1;-;Enemy;50;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A1;Spread Misery ;Level 2;Heal +5%;ATK;1;1;-;Enemy;50;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A1;Spread Misery ;Level 3;Heal +5%;ATK;1;1;-;Enemy;50;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A1;Spread Misery ;Level 4;Chance +10%;ATK;1;1;-;Enemy;60;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A1;Spread Misery ;Level 5;Chance +15%;ATK;1;1;-;Enemy;75;-;Transfer 1 Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A2;Lethargy ;Level 1;-;ATK;1;1;4;Enemy;60;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A2;Lethargy ;Level 2;Damage +10%;ATK;1;1;4;Enemy;60;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A2;Lethargy ;Level 3;Chance +10%;ATK;1;1;4;Enemy;70;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A2;Lethargy ;Level 4;Chance +10%;ATK;1;1;4;Enemy;80;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A2;Lethargy ;Level 5;Chance +10%;ATK;1;1;4;Enemy;90;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A2;Lethargy ;Level 6;Chance +10%;ATK;1;1;4;Enemy;100;-;Skills on Cooldown;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A3;Soulbreak ;Level 1;-;ATK;1;1;6;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A4;Soulbreak ;Level 2;Damage +5%;ATK;1;1;6;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A4;Soulbreak ;Level 3;Damage +5%;ATK;1;1;6;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arbalester;A4;Soulbreak ;Level 4;Cooldown -1;ATK;1;1;5;Enemy;-;-;Inc DMG per Debuff;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in the Arena by 25%.;Arcanist;A1;Paralyzing Touch ;Level 1;-;ATK;1;1;-;Enemy;20;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A1;Paralyzing Touch ;Level 2;Chance +5%;ATK;1;1;-;Enemy;25;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A1;Paralyzing Touch ;Level 3;Damage +5%;ATK;1;1;-;Enemy;25;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A1;Paralyzing Touch ;Level 4;Chance +5%;ATK;1;1;-;Enemy;30;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A1;Paralyzing Touch ;Level 5;Damage +10%;ATK;1;1;-;Enemy;30;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A1;Paralyzing Touch ;Level 6;Chance +10%;ATK;1;1;-;Enemy;40;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A1;Paralyzing Touch ;Level 7;Damage +10%;ATK;1;1;-;Enemy;40;-;Sleep;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A2;Unnatural Recovery ;Level 1;-;-;ALL;1;4;Ally;-;15;Cont Heal;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A2;Unnatural Recovery ;Level 2;Cooldown -1;-;ALL;1;3;Ally;-;15;Cont Heal;All Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A3;Vigor ;Level 1;-;-;ALL;1;5;Ally;-;25;Inc ATK;All Ally;3;-;-;15;Inc Crit Rate;All Ally;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Arcanist;A3;Vigor ;Level 2;Cooldown -1;-;ALL;1;4;Ally;-;25;Inc ATK;All Ally;3;-;-;15;Inc Crit Rate;All Ally;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ACC in the Arena by 90.;Astralith;A1;Assault Leader ;Level 1;-;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A1;Assault Leader ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A1;Assault Leader ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A1;Assault Leader ;Level 4;Damage +5%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A1;Assault Leader ;Level 5;Damage +10%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;30;Inc Meter;Random Ally;-;Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A2;Heart Rot ;Level 1;-;ATK;1;1;5;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A2;Heart Rot ;Level 2;Damage +5%;ATK;1;1;5;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A2;Heart Rot ;Level 3;Damage +10%;ATK;1;1;5;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A2;Heart Rot ;Level 4;Damage +10%;ATK;1;1;5;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A2;Heart Rot ;Level 5;Cooldown -1;ATK;1;1;4;Enemy;-;x2;Bomb;Target (Not Boss);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A3;Judgement ;Level 1;-;-;1;1;7;Enemy;-;-;Swap HP;Target (Not Boss);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A3;Judgement ;Level 2;Cooldown -1;-;1;1;6;Enemy;-;-;Swap HP;Target (Not Boss);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Astralith;A3;Judgement ;Level 3;Cooldown -1;-;1;1;5;Enemy;-;-;Swap HP;Target (Not Boss);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in all Battles by 15%.;Athel;A1;Strike Down ;Level 1;-;ATK;1;3;-;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A1;Strike Down ;Level 2;Damage +5%;ATK;1;3;-;Enemy;75;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A1;Strike Down ;Level 3;Chance +5%;ATK;1;3;-;Enemy;80;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A1;Strike Down ;Level 4;Damage +5%;ATK;1;3;-;Enemy;80;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A1;Strike Down ;Level 5;Chance +10%;ATK;1;3;-;Enemy;90;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A1;Strike Down ;Level 6;Damage +5%;ATK;1;3;-;Enemy;90;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A1;Strike Down ;Level 7;Damage +5%;ATK;1;3;-;Enemy;90;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A1;Strike Down ;Level 8;Chance +10%;ATK;1;3;-;Enemy;100;25;Weaken;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A2;Divine Blades ;Level 1;-;ATK;ALL;1;3;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A2;Divine Blades ;Level 2;Damage +5%;ATK;ALL;1;3;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A2;Divine Blades ;Level 3;Damage +5%;ATK;ALL;1;3;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A2;Divine Blades ;Level 4;Damage +5%;ATK;ALL;1;3;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A2;Divine Blades ;Level 5;Damage +10%;ATK;ALL;1;3;Enemy;-;15;Extra Crit Chance;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A3;Higher Blessing ;Level 1;-;-;1;1;5;Self;-;25;Inc ATK;Self;2;-;-;30;Inc DEF;Self;2;-;-;-;Extra Turn;Self;-;<50% HP;-;-;-;-;-;-;-;-;-;-;-;-
;Athel;A3;Higher Blessing ;Level 2;Cooldown -1;-;1;1;4;Self;-;25;Inc ATK;Self;2;-;-;30;Inc DEF;Self;2;-;-;-;Extra Turn;Self;-;<50% HP;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A1;Roaring Leap ;Level 1;-;DEF;1;1;-;Enemy;25;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A1;Roaring Leap ;Level 2;Damage +5%;DEF;1;1;-;Enemy;25;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A1;Roaring Leap ;Level 3;Damage +5%;DEF;1;1;-;Enemy;25;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A1;Roaring Leap ;Level 4;Chance +5%;DEF;1;1;-;Enemy;30;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A1;Roaring Leap ;Level 5;Chance +5%;DEF;1;1;-;Enemy;35;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A2;Raging Bull ;Level 1;-;DEF;Random;2;4;Enemy;50;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A2;Raging Bull ;Level 2;Damage +5%;DEF;Random;2;4;Enemy;50;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A2;Raging Bull ;Level 3;Damage +10%;DEF;Random;2;4;Enemy;50;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A2;Raging Bull ;Level 4;Chance +10%;DEF;Random;2;4;Enemy;60;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A2;Raging Bull ;Level 5;Chance +15%;DEF;Random;2;4;Enemy;75;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;A2;Raging Bull ;Level 6;Cooldown -1;DEF;Random;2;3;Enemy;75;-;Provoke;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;P1;Adrenaline Rush [P] ;Level 1;-;-;1;1;3;Self;-;15;Heal;Self;-;Hit with Crit;-;-;Counter;Self;-;Hit Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;P1;Adrenaline Rush [P] ;Level 2;Cooldown -1;-;1;1;2;Self;-;15;Heal;Self;-;Hit with Crit;-;-;Counter;Self;-;Hit Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Atur;P2;Vigilant Partner [P] ;Level 1;-;-;1;1;-;Self;-;-;Immune STUN;Self;-;Kallia on team;-;-;Immune Freeze;Self;-;Kallia on Team;-;-;Immune Sleep;Self;-;Kallia on team;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A1;Hunt ;Level 1;-;ATK;1;1;-;Enemy;30;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A1;Hunt ;Level 2;Damage +5%;ATK;1;1;-;Enemy;30;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A1;Hunt ;Level 3;Chance +10%;ATK;1;1;-;Enemy;40;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A1;Hunt ;Level 4;Damage +10%;ATK;1;1;-;Enemy;40;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A1;Hunt ;Level 5;Chance +10%;ATK;1;1;-;Enemy;50;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A1;Hunt ;Level 6;Damage +10%;ATK;1;1;-;Enemy;50;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A2;Lethal Vortex ;Level 1;-;ATK;Random;2;3;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A2;Lethal Vortex ;Level 2;Damage +5%;ATK;Random;2;3;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A2;Lethal Vortex ;Level 3;Damage +5%;ATK;Random;2;3;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A2;Lethal Vortex ;Level 4;Damage +5%;ATK;Random;2;3;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A2;Lethal Vortex ;Level 5;Damage +5%;ATK;Random;2;3;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A2;Lethal Vortex ;Level 6;Cooldown -1;ATK;Random;2;2;Enemy;-;15;Extra Crit Chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A3;Fatal Blow ;Level 1;-;ATK;1;1;5;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A3;Fatal Blow ;Level 2;Damage +5%;ATK;1;1;5;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A3;Fatal Blow ;Level 3;Damage +5%;ATK;1;1;5;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A3;Fatal Blow ;Level 4;Damage +5%;ATK;1;1;5;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Avenger;A3;Fatal Blow ;Level 5;Damage +5%;ATK;1;1;5;Enemy;-;-;Always Crit;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in all Battles by 25%.;Azure;A1;Lunge ;Level 1;-;ATK;1;2;-;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A1;Lunge ;Level 2;Damage +5%;ATK;1;2;-;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A1;Lunge ;Level 3;Damage +5%;ATK;1;2;-;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A1;Lunge ;Level 4;Damage +5%;ATK;1;2;-;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A1;Lunge ;Level 5;Damage +10%;ATK;1;2;-;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A1;Lunge ;Level 6;Damage +10%;ATK;1;2;-;Enemy;-;-;Stun;Target;1;Inc SPD;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A2;Aegis ;Level 1;-;-;ALL;1;6;Ally;-;50;Ally Prot;All Ally;2;-;-;40;Shield;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A2;Aegis ;Level 2;Cooldown -1;-;ALL;1;5;Ally;-;50;Ally Prot;All Ally;2;-;-;40;Shield;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A2;Aegis ;Level 3;Cooldown -1;-;ALL;1;4;Ally;-;50;Ally Prot;All Ally;2;-;-;40;Shield;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A3;Coup de Grace ;Level 1;-;atk/hp;1;1;5;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A3;Coup de Grace ;Level 2;Damage +5%;atk/hp;1;1;5;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A3;Coup de Grace ;Level 3;Damage +5%;atk/hp;1;1;5;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A3;Coup de Grace ;Level 4;Cooldown -1;atk/hp;1;1;4;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Azure;A3;Coup de Grace ;Level 5;Damage +10%;atk/hp;1;1;4;Enemy;-;-;Extra Hit;Target;-;Stun;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
